x1,x2,x3,x4,x5,y
0.6427141508574336,0.3563717979469408,0.24317764644330897,0.5937263480384382,0.113089651281494,14.391839181397598
0.5868091902423179,0.593173069610432,0.039993113102206074,0.03296818553081566,0.35828861469855044,15.2256114581313
0.29138012542615555,0.41436066873032956,0.4506768449056056,0.2764357701487089,0.3366693249458901,8.214214572329578
0.6856078939651208,0.5822998308305636,0.6932818183468247,0.396378354492201,0.44613509896917836,16.477003070750612
0.025037737013967498,0.4862956418400442,0.26184806139255135,0.19794289865548564,0.5887969407434462,6.4184123748381605
0.0011871527968380312,0.46126798405509356,0.38264176761540886,0.3150836278940892,0.325329544590426,5.084108961995076
0.28263453497969077,0.5144896776236071,0.11605371138801955,0.5807640691632163,0.5554425911571288,15.985836423432726
0.697019038794469,0.41767998649695853,0.6495579437496066,0.17965331483925476,0.1221591879429149,10.750516340324983
0.164951710675577,0.37919902652047827,0.45691325943312,0.24687728636497475,0.4964824046464577,6.941542881456138
0.29920665435506355,0.09209266847642464,0.5208212952958373,0.22643631193362593,0.4119793857302353,5.187138398288971
0.46697987023393867,0.5132403272177611,0.2686321809358667,0.17512331007571186,0.38799433568619,11.589422812349957
0.41158904342659214,0.5720775774350052,0.4725007968104028,0.3829064024919862,0.19261422283477575,11.513523394306693
0.5211737115779356,0.23063763488638492,0.4075939149613243,0.02277347921980619,0.3620021077255896,5.8955542642572505
0.6265581057862103,0.5927792269631145,0.5619594975726193,0.4553471063708255,0.4483193670361081,16.036533194920725
0.6325743256904902,0.4141533421916854,0.29715499256656314,0.3562196412998938,0.6882801772702364,15.189315018549394
0.562223785926761,0.450459198344523,0.22066879684503116,0.27825678144505867,0.24283506908730415,12.69329221179542
0.5575740514991792,0.31604308843535156,0.46699608342692106,0.27069247273231706,0.28321400725913776,9.417727346128501
0.25100215529682557,0.17288949541792958,0.2321041830397926,0.17503242857262108,0.5246699245525016,7.164652565093916
0.4333671314889992,0.34144929780121136,0.6647089438561955,0.4263056888184475,0.08705660256859321,9.717028943843774
0.386136558226023,0.12675701776102988,0.6586750372392285,0.10704877424581309,0.12501643681210878,3.7615169002777598
0.4523186491852942,0.3947316060488865,0.6026004933081195,0.4670824089983274,0.673473237016807,13.584192526570522
0.060578465682992994,0.4796426683388594,0.11217244617407583,0.5013885751008319,0.1755645624415129,9.813810100158216
0.5160892610516602,0.4235498746209992,0.2393224915973567,0.69470485722428,0.3775649552333556,16.556227776619195
0.1176597382124631,0.47856398718110926,0.6762932498051293,0.05091389218793042,0.6203568939468671,5.983491119034156
0.5168974710729995,0.33842373773942963,0.24400399474659962,0.5176772705124016,0.506816722349921,14.231276568931653
0.1472766186134199,0.03724983552672285,0.019599215519415014,0.21298148552697282,0.08630997161825406,7.312062154820879
0.44737098079896126,0.260754532563451,0.20610611310660068,0.23136152229194226,0.22535722310628362,8.771481720398285
0.3766417404026779,0.2973119508838546,0.07327914790699164,0.09464129713173577,0.33606578191612996,9.707359940659888
0.1921475200287471,0.3070208946912734,0.0916489931738307,0.0973247531070984,0.14685351935799038,6.887387827519611
